id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;priceQuotient;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper
123884#14976407;0x4dca9dde1588564022d448822a2b024002734356;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;7307.9029;16046.7498;5193.5248;123884;0;0;4.839719663122609823;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;131865915462770.0;0.0;4.8397;5193.5248;1655428346;20879.0907;1108.7909;15952.2072;6308.2473;5366.2371;0.0297;0.4247;999.6556;-1114.7224;-942.0101;24321434.0;-0.0699;-0.2146;-8738.847;-0.5446;-1114.7224;-0.0695;-0.2691;1.0;0.3364;-0.4838;-0.4838;-0.2691;0.1925;2114.378;12.4394;0.0804;15.1631;0.0659
124105#16785132;0xa1837ec151d14fa60e4ff08d7e67703355a373a9;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;15670.6137;25788.2299;12169.2987;124105;0;0.21163258;4.810741014891121653;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;108806638897634.0;0.2116;4.8107;12169.2987;1678297859;22076.1553;1558.4429;25790.7388;12243.5437;12169.2989;0.0554;0.7752;3427.0694;-74.245;-74.2448;45254886.5149;-0.0029;-0.0061;-10117.6162;-0.3923;-74.245;-0.0029;-0.0043;1.0;0.4718;-0.3249;-0.3249;-0.0043;0.2816;3501.3143;11.0329;0.0906;16.4917;0.0606
12420#12420261;0xe34bb624055b171d777eccbbfc3baaeeffbe432c;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;14640335.5712;15239249.2438;14517402.6582;12420;0;274.84794291;11.05418919196679993;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;5.794457024133085e+16;93.1223;0.0;5275657.4106;1620831822;55442.1171;4201.7782;5126452.6242;5239483.496;5162895.4431;0.5851;3.7781;85968.6769;36173.9147;-76588.0528;85001.0;0.0071;0.0069;-598913.6726;-0.0393;-114614.5093;-0.0075;11.6412;0.3634;1.0071;-0.0002;-0.0204;4.349;0.0163;49794.7622;13.1296;0.0762;14.8035;0.0676
12420#12423195;0xe34bb624055b171d777eccbbfc3baaeeffbe432c;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;14640335.5712;15239249.2438;14517402.6582;12420;0;274.84794291;11.05418919196679993;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;2.0365440872676736e+16;32.7291;0.0;1661792.529;1620871188;50774.097;3998.1937;1801764.4685;1722497.5631;1661792.5301;0.3652;4.9053;-22549.4769;-60705.0342;-60705.033;124340.3922;-0.0337;-0.0365;-598913.6726;-0.0393;-114614.5093;-0.0075;-0.9999;0.1145;0.9223;-0.0258;-0.0204;4.349;-0.0136;38155.5573;13.1296;0.0762;14.8035;0.0676
12420#12427013;0xe34bb624055b171d777eccbbfc3baaeeffbe432c;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;14640335.5712;15239249.2438;14517402.6582;12420;0;274.84794291;11.05418919196679993;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3711035892354427.5;5.8611;1.3521;300051.9836;1620922292;48413.9188;3695.3455;328321.5254;294169.3106;288755.2474;0.1722;2.3873;23673.8756;5882.673;-5414.0632;175260.0;0.0179;0.0196;-598913.6726;-0.0393;-114614.5093;-0.0075;31.9846;0.0207;0.8795;-0.0499;-0.0204;4.349;0.0789;17791.2026;13.1296;0.0762;14.8035;0.0676
12420#12434104;0xe34bb624055b171d777eccbbfc3baaeeffbe432c;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;14640335.5712;15239249.2438;14517402.6582;12420;0;274.84794291;11.05418919196679993;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;8.906486141650626e+16;143.1354;0.0;7253949.4666;1621016275;50318.2861;4078.5258;7914431.265;7348775.6453;7202329.9732;0.1672;2.116;-78462.9383;-94826.1788;-146445.6722;216454.4432;-0.012;-0.0131;-598913.6726;-0.0393;-114614.5093;-0.0075;-0.8532;0.4997;0.91;-0.0326;-0.0204;4.349;-0.0108;16363.2405;13.1296;0.0762;14.8035;0.0676
12420#12476517;0xe34bb624055b171d777eccbbfc3baaeeffbe432c;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;14640335.5712;15239249.2438;14517402.6582;12420;0;274.84794291;11.05418919196679993;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;433029444312712.0;0.0;9.7021;25951.2685;1621584281;40120.5158;2701.0886;28157.8158;27091.1525;26206.2466;0.0099;0.1634;-311.7337;-1139.8841;-884.9059;171446.0;-0.0405;-0.0439;-598913.6726;-0.0393;-114614.5093;-0.0075;-0.9997;0.0018;0.9307;-0.0212;-0.0204;4.349;-0.012;828.1504;13.1296;0.0762;14.8035;0.0676
124456#15358620;0xaf5e2596607097a73e3166453b629a7b0e19565e;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;609479.9967;986740.6628;509875.3817;124456;0;11.9005285;120.694648580080817052;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3375360213835085.0;11.9005;120.6946;509875.3817;1660737958;23624.7199;1870.8882;979527.0528;508561.3193;506952.8463;1.2086;16.9769;100918.6774;1314.0624;-1608.473;29529695.0;0.0013;0.0026;-377260.6661;-0.3823;1314.0624;0.0013;0.0028;1.0;0.5175;-0.2744;-0.2744;0.0028;0.1979;99604.615;10.2665;0.0974;16.5909;0.0603
124505#15027426;0x5c4a00c370630abea1adf6b3aa6cad5d4bf2635f;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;2424.3228;5814.281;2307.9408;124505;0;0.03672417;1.227002967048648748;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;7798295241993.0;0.0367;1.227;2307.9408;1656221187;21433.1325;1237.2711;5814.281;2369.8457;2305.2493;0.0029;0.0442;54.4771;-61.9048;-64.5964;25004160.0;-0.0106;-0.0268;-3389.9582;-0.583;-61.9048;-0.0106;-0.0337;1.0;0.3965;-0.3146;-0.3146;-0.0337;0.0236;116.382;6.7053;0.1491;26.8116;0.0373
124808#13439401;0x0680ff54b35dc129c112bc758f03c777ddbec5cf;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;121044.5985;157694.5336;118512.1643;124808;0;1.72822321;23.771788127418180458;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;34166052023449.0;0.3688;6.8684;49511.1795;1634527259;61934.2085;3846.8894;40037.2803;49648.6613;49265.1782;0.006;0.1011;624.6461;-137.4818;-383.4831;3254163.0;-0.0034;-0.0028;-36649.9351;-0.2324;-219.0475;-0.0014;-0.0266;0.4178;1.2305;-0.0114;-0.0726;-0.0119;0.0126;762.1278;4.0025;0.2498;50.039;0.02
124808#13695688;0x0680ff54b35dc129c112bc758f03c777ddbec5cf;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;121044.5985;157694.5336;118512.1643;124808;0;1.72822321;23.771788127418180458;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;25624539017587.0;0.3426;4.1887;36132.6445;1638010455;54779.8438;4145.1626;30027.9602;36139.6456;36132.6445;0.0042;0.0493;428.7957;-7.0011;-7.0011;6737359.0;-0.0002;-0.0002;-36649.9351;-0.2324;-219.0475;-0.0014;-0.0009;0.3049;1.2033;-0.0091;-0.0726;-0.0119;0.0119;435.7968;4.0025;0.2498;50.039;0.02
124808#15961279;0x0680ff54b35dc129c112bc758f03c777ddbec5cf;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;121044.5985;157694.5336;118512.1643;124808;0;1.72822321;23.771788127418180458;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;38436808526381.0;0.5056;6.3939;16291.0341;1668344639;16639.1165;1240.5456;45273.4483;16348.6119;16345.3102;0.0378;0.5574;1258.3477;-57.5779;-3.3017;36740027.2716;-0.0013;-0.0035;-36649.9351;-0.2324;-219.0475;-0.0014;-0.003;0.1375;0.361;-0.25;-0.0726;-0.0119;0.0772;1315.9256;4.0025;0.2498;50.039;0.02
124808#16082540;0x0680ff54b35dc129c112bc758f03c777ddbec5cf;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;121044.5985;157694.5336;118512.1643;124808;0;1.72822321;23.771788127418180458;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;38436808526381.0;0.5111;6.3207;16577.3062;1669808111;16799.8313;1264.4176;42778.438;16594.2929;16578.7284;0.0006;0.0074;1.5973;-16.9867;-15.5645;37650772.9329;-0.0004;-0.001;-36649.9351;-0.2324;-219.0475;-0.0014;-0.0009;0.1399;0.3875;-0.2193;-0.0726;-0.0119;0.0001;18.5841;4.0025;0.2498;50.039;0.02
124952#14996778;0x2db50a4fbbe001608dcbdf8300ce5009a9a47f4e;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;89187.4456;207212.3404;82982.428;124952;0;0;73.62367698413986075;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1071209047042568.0;0.0;73.6237;82982.428;1655731384;20433.2142;1113.4539;207736.8422;92474.8067;81976.5703;0.0956;1.5175;-3287.3611;-9492.3787;-10498.2364;8461343.1392;-0.0457;-0.1144;-118024.8947;-0.5696;-9492.3787;-0.0458;-0.3643;1.0;0.3946;-0.407;-0.407;-0.3643;-0.0396;6205.0176;11.7151;0.0854;16.8923;0.0592
125490#16681759;0xaf65c100ffeba4bc89f0d801d7662c5a6238b481;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;9425.6335;15662.7061;8018.702;125490;0;0.12244913;3.080368584647627925;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;40428922597764.0;0.1224;3.0804;8018.702;1677041855;24154.5648;1642.9841;15662.7061;8046.3984;8018.7021;0.0239;0.3444;1379.235;-27.6965;-27.6964;45644371.0;-0.0018;-0.0035;-6237.0726;-0.3982;-27.6965;-0.0018;-0.0024;1.0;0.512;-0.259;-0.259;-0.0024;0.172;1406.9315;9.4393;0.1059;18.8187;0.0531
125761#17679400;0xefd603747ba4834c84eb3ea3b1674bbcd4d3c6d8;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;36269.3819;42754.9803;33739.8378;125761;0;0.22047381;14.330857008848251118;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;167267817535479.0;0.2205;14.3309;33739.8378;1689188279;30499.6214;1884.7983;42824.4564;34637.0422;33735.1427;0.0552;0.804;1632.3397;-897.2044;-901.8995;34530014.6624;-0.021;-0.0266;-6485.5985;-0.1517;-897.2044;-0.021;-0.0243;1.0;0.7878;-0.0517;-0.0517;-0.0243;0.0484;2529.544;10.023;0.0998;18.0447;0.0554
12769#12421328;0xe34bb624055b171d777eccbbfc3baaeeffbe432c;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;12563712.0967;15571105.65;12122934.0918;12769;0;0;4280.323681028192209104;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1.0886353576110544e+16;0.0;210.4853;838738.6305;1620846446;54967.9614;4059.9616;881979.8645;858766.4207;854562.0564;0.0065;0.2742;-18582.9773;-20027.7903;-4204.3643;14470.0;-0.0227;-0.0239;-3007393.5533;-0.1931;-548984.3136;-0.0353;-1.0;0.0692;0.9689;-0.0047;-0.1074;-0.2678;-0.0222;1444.813;12.1445;0.0823;13.5294;0.0739
12769#12488229;0xe34bb624055b171d777eccbbfc3baaeeffbe432c;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;12563712.0967;15571105.65;12122934.0918;12769;0;0;4280.323681028192209104;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;9614684939658248.0;0.0;185.8978;432009.665;1621741518;37507.5144;2319.7017;729423.0026;491657.0426;431227.4939;3.9386;58.115;314596.7235;-59647.3776;-60429.5487;870219.0;-0.0818;-0.1381;-3007393.5533;-0.1931;-548984.3136;-0.0353;-0.9954;0.0356;0.5912;-0.2468;-0.1074;-0.2678;0.7282;374244.1011;12.1445;0.0823;13.5294;0.0739
12769#12965635;0xe34bb624055b171d777eccbbfc3baaeeffbe432c;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;12563712.0967;15571105.65;12122934.0918;12769;0;0;4280.323681028192209104;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;2.0087844388907302e+17;0.0;3883.9406;10852185.7964;1628175543;38919.3745;2794.1173;13861379.2555;11321494.942;10852185.6311;0.9512;12.7389;-404220.0548;-469309.1457;-469309.311;6934051.3572;-0.0339;-0.0432;-3007393.5533;-0.1931;-548984.3136;-0.0353;-0.1822;0.8952;0.7829;-0.1097;-0.1074;-0.2678;-0.0372;65089.0908;12.1445;0.0823;13.5294;0.0739
127947#14789618;0x487da174fdaf5d7c055c9793a0318f7db894164b;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;26242.3106;36355.484;21378.7042;127947;0;0.08953809;9.195102266892399642;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;245008831211926.03;0.0895;9.1951;21378.7042;1652750362;29953.0239;2032.0168;36355.4838;21786.629;21366.5388;0.0558;0.7881;4455.6816;-407.9248;-420.0902;20914474.0;-0.0112;-0.0191;-10113.1734;-0.2782;-407.9248;-0.0112;-0.0287;1.0;0.5877;-0.2374;-0.2374;-0.0287;0.2084;4863.6063;11.9996;0.0833;15.1631;0.0659
128007#14711171;0x31106667eb1e22af77e8ff56a14a0b9e57ec2143;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;2004.8917;2371.3628;1909.2539;128007;0;0.02985871;0.26214476507702348;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;4840199256812.0;0.0299;0.2621;1909.2539;1651670319;38742.3073;2844.6929;2371.4119;1902.7881;1902.5167;0.0012;0.017;102.1036;6.4659;-0.2714;19827286.0;0.0027;0.0034;-366.4712;-0.1545;6.4659;0.0027;0.0054;1.0;0.8023;-0.0321;-0.0321;0.0054;0.0535;95.6377;9.9034;0.101;22.8018;0.0439
128155#15327422;0x3ec6a468f6a0d7f09d2736df0f8c86c0025019a3;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;96200.1137;176716.1555;90869.1436;128155;0;2.07012815;22.182530086928230689;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;232557437917144.0;2.0701;22.1825;90869.1436;1660313289;23830.3305;1882.0481;176711.8479;91258.1978;91080.4266;0.1026;1.5407;4941.9158;-389.0543;-177.7713;28444639.0;-0.0022;-0.0043;-80516.0418;-0.4556;-389.0543;-0.0022;-0.0047;1.0;0.5154;-0.1793;-0.1793;-0.0047;0.0544;5330.9701;6.7863;0.1474;27.1352;0.0369
128234#19502948;0x589ef71027bea941cec2a57eb9a231f4cd99b1c0;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;1812.1121;1476.6614;1626.1788;128234;0;0.00684989;0.356913270608271563;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1980570688824.0;0.0068;0.3569;1626.1788;1711265555;64262.6748;3332.1575;1483.3552;1710.5496;1629.4835;0.0016;0.025;101.5626;-84.3707;-81.0661;79384237.0;-0.0569;-0.0519;335.4507;0.2272;-84.3707;-0.0571;-0.021;1.0;1.0985;-0.0038;-0.0038;-0.021;0.0625;185.9333;6.7053;0.1491;26.8116;0.0373
128749#15402750;0xc4a54444241c20a2e31e84cb9ad6ca55cd97093d;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;45.7678;94.4685;43.1549;128749;0;0.00108316;0.012138178000432935;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;124334157894.0;0.0011;0.0121;43.1549;1661341675;21463.2669;1647.9192;94.2746;43.3293;43.2509;0.0001;0.0008;2.4385;-0.1743;-0.0784;29367173.0;-0.0018;-0.004;-48.7007;-0.5155;-0.1743;-0.0018;-0.0043;1.0;0.4588;-0.2408;-0.2408;-0.0043;0.0565;2.6129;6.9511;0.1439;27.7943;0.036
12893#15305222;0x35e1facb0d0468e1c28411d37913ea13f0397f48;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;5941.9928;11845.8808;5318.7083;12893;0;0.059998;2.2044153190739917;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;19795500729324.0;0.06;2.2044;5318.7083;1660010574;23777.4932;1770.6646;11847.0362;5341.0852;5329.8822;0.0126;0.1836;600.9076;-22.3769;-11.203;39135937.0;-0.0019;-0.0042;-5903.8881;-0.4984;-22.3769;-0.0019;-0.0034;1.0;0.4499;-0.2953;-0.2953;-0.0034;0.113;623.2845;6.5072;0.1537;16.9939;0.0588
12906#15062223;0x15a9aad7a83157eebf513e6fb51ba336f5a9da95;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;103471.1575;299057.0864;91331.0022;12906;0;1.65640323;57.50414484441173718;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;180173064512125.0;1.6564;57.5041;91331.0022;1656752979;19078.2184;1037.3641;299991.8681;94001.7779;91253.958;0.1232;1.8959;9469.3796;-2670.7758;-2747.8199;35876142.0;-0.0089;-0.0292;-195585.9289;-0.654;-2670.7758;-0.0089;-0.0258;1.0;0.3042;-0.2542;-0.2542;-0.0258;0.1037;12140.1553;1.1984;0.8344;50.039;0.02
129155#15166349;0x31f3be22f045c76385933cc72f345c879e767bac;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;13870.9068;29100.2643;13182.106;129155;0;0.27546762;4.748734252067391717;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;39200915442397.0;0.2755;4.7487;13182.106;1658143509;22076.3143;1476.9758;28781.075;13113.993;13095.0753;0.0153;0.2345;756.9138;68.113;-18.9177;26091704.0;0.0024;0.0052;-15229.3575;-0.5233;68.113;0.0023;0.0063;1.0;0.455;-0.2451;-0.2451;0.0063;0.0574;688.8008;7.035;0.1421;28.1298;0.0355
13044#12438164;0xe943f50a92df6fe5568e31af472a532a5cfbc411;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;18772.1056;19626.8174;17948.9836;13044;0;0.29899917;1.862484223640203473;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;214021410218987.0;0.299;0.0;14481.0242;1621070911;48593.6741;3891.9342;14327.5959;14838.067;14529.4682;0.0012;0.0095;-262.7;-357.0428;-308.5988;167856.0;-0.0249;-0.0247;-854.7118;-0.0435;-536.6271;-0.0273;-0.9908;0.8068;1.0141;-0.001;-0.0354;-0.8611;-0.0181;94.3428;12.6654;0.079;14.0253;0.0713
13044#12832247;0xe943f50a92df6fe5568e31af472a532a5cfbc411;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;18772.1056;19626.8174;17948.9836;13044;0;0.29899917;1.862484223640203473;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;47931637670612.0;0.0;0.8925;1711.9206;1626361955;31741.8056;1916.5323;2374.0151;1891.5049;1710.4748;0.0002;0.0039;-165.7579;-179.5843;-181.0301;3355956.0;-0.0756;-0.1049;-854.7118;-0.0435;-536.6271;-0.0273;-0.6473;0.0954;0.7205;-0.1516;-0.0354;-0.8611;-0.0968;13.8264;12.6654;0.079;14.0253;0.0713
13044#18465988;0xe943f50a92df6fe5568e31af472a532a5cfbc411;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;18772.1056;19626.8174;17948.9836;13044;0;0.29899917;1.862484223640203473;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;52094689529478.0;0.0;0.97;1756.0387;1698705347;34540.4661;1810.3492;2724.1188;1756.0387;1756.0387;0.0121;0.1631;714.9524;-0.0;0.0;70521500.0;-0.0;-0.0;-854.7118;-0.0435;-536.6271;-0.0273;-0.0;0.0978;0.6446;-0.206;-0.0354;-0.8611;0.4071;714.9524;12.6654;0.079;14.0253;0.0713
