blockNumber,collectedFeesToken0,collectedFeesToken1,depositedToken0,depositedToken1,feeGrowthInside0LastX128,feeGrowthInside1LastX128,id,liquidity,owner,withdrawnToken0,withdrawnToken1,position_amountCollectedUSD,position_amountDepositedUSD,position_amountWithdrawnUSD,position_collectedFeesToken0,position_collectedFeesToken1,position_collectedToken0,position_collectedToken1,position_depositedToken0,position_depositedToken1,position_feeGrowthInside0LastX128,position_feeGrowthInside1LastX128,position_id,position_liquidity,position_owner,position_tickLower,position_tickUpper,position_withdrawnToken0,position_withdrawnToken1,pool_feeGrowthGlobal0X128,pool_feeGrowthGlobal1X128,transaction_blockNumber,burns_amount,burns_amount0,burns_amount1,burns_amountUSD,burns_id,collects_amount0,collects_amount1,collects_amountUSD,collects_id,mints_amount,mints_amount0,mints_amount1,mints_amountUSD,mints_id,mints_timestamp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208038207610999,0.21785724,3.84271030504536174,17523.22265190292643106790525824825,0x57a8e63ee2f4621203cf0b4d1e9e34fbaa73e188a1fc46604446fde8cd1b6f6e#50211,,,,,,,,,,
12928135,0,0,0.35207055,5.845384947120760059,9871257236732582495903706408799,1495730740373578341865047139915434080195101,100224#12928135,48990021168278,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,89856.93401641932974555927962031401,69726.97822618103554230272571155709,89120.2788945502724447828214389388,0.00845504,0.107169059377913139,1.16087918,10.356318032712552237,0.85982993,14.718384822509164712,12243467641763810665732016142219,1798454938367391099589475589790567346663919,100224,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251460,265320,1.15242414,10.249148973334639098,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12928135,,,,,,,,,,48990021168278,0.35207055,5.845384947120760059,27408.6670762677608071421714002344,0x2f7e559b86ab968ca8f613edd183bd799a8bca5cfa7389f1992663bd75db0d04#50191,1627663753
12929635,0,0,0.85982993,14.718384822509164712,9878027734032794914352092604064,1500012522093898474009499049230646071690153,100224#12929635,121490695127812,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,89856.93401641932974555927962031401,69726.97822618103554230272571155709,89120.2788945502724447828214389388,0.00845504,0.107169059377913139,1.16087918,10.356318032712552237,0.85982993,14.718384822509164712,12243467641763810665732016142219,1798454938367391099589475589790567346663919,100224,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251460,265320,1.15242414,10.249148973334639098,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12929635,,,,,,,,,,72500673959534,0.50775938,8.872999875388404653,42318.31114991327473516055431132269,0x0eaf3ec53e72bc90b84c4444e8aef06b67684e7175546032c6a1a67dd1c57890#50275,1627684143
12971101,0.00194828,0.020267260321509492,0.85982993,14.718384822509164712,10420993945123216119625812127158,1555052348222598215088055809520377587187046,100224#12971101,121490695127812,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,89856.93401641932974555927962031401,69726.97822618103554230272571155709,89120.2788945502724447828214389388,0.00845504,0.107169059377913139,1.16087918,10.356318032712552237,0.85982993,14.718384822509164712,12243467641763810665732016142219,1798454938367391099589475589790567346663919,100224,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251460,265320,1.15242414,10.249148973334639098,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12971101,0,0,0,0,0xc8d63444fe38580ee96fd6ef0ca32201b51f9e40fa4ad4995d73d7805e7e250d#53572,0.00194828,0.020267260321509492,134.9687452633236250190825018146502,0xc8d63444fe38580ee96fd6ef0ca32201b51f9e40fa4ad4995d73d7805e7e250d#53573,,,,,,
13229729,0.00845504,0.107169059377913139,0.85982993,14.718384822509164712,12243467641763810665732016142219,1798454938367391099589475589790567346663919,100224#13229729,121490695127812,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,89856.93401641932974555927962031401,69726.97822618103554230272571155709,89120.2788945502724447828214389388,0.00845504,0.107169059377913139,1.16087918,10.356318032712552237,0.85982993,14.718384822509164712,12243467641763810665732016142219,1798454938367391099589475589790567346663919,100224,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251460,265320,1.15242414,10.249148973334639098,40738901950759905516233559855891,6298862571616674089511042723272084572772106,13229729,0,0,0,0,0x048a4b86c7e751a92ba8db3ea21a169d5c3e4a5763c26cea23eb5860a5ddb065#62951,0.00650676,0.086901799056403647,601.6863766057336757573756795605588,0x048a4b86c7e751a92ba8db3ea21a169d5c3e4a5763c26cea23eb5860a5ddb065#62952,,,,,,
13229735,0.00845504,0.107169059377913139,0.85982993,14.718384822509164712,12243467641763810665732016142219,1798454938367391099589475589790567346663919,100224#13229735,0,0x9a0081f929816d010f357727f5bef6e66aa51881,1.15242414,10.249148973334639098,89856.93401641932974555927962031401,69726.97822618103554230272571155709,89120.2788945502724447828214389388,0.00845504,0.107169059377913139,1.16087918,10.356318032712552237,0.85982993,14.718384822509164712,12243467641763810665732016142219,1798454938367391099589475589790567346663919,100224,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251460,265320,1.15242414,10.249148973334639098,40738901950759905516233559855891,6298862571616674089511042723272084572772106,13229735,121490695127812,1.15242414,10.249148973334639098,89120.2788945502724447828214389388,0xe6433607c35f19e114acb985d21d7ae30f306fc0880cb18b2a75fd3714926899#62953,1.15242414,10.249148973334639098,89120.2788945502724447828214389388,0xe6433607c35f19e114acb985d21d7ae30f306fc0880cb18b2a75fd3714926899#62954,,,,,,
12928244,0,0,0.0996409,2.105195178173110252,5461190206956593178727216928453,870715053421014101060619484913715658109125,100245#12928244,16149991318382,0x1c1405ac8d08309a38d8fda1fa3247d57eda2575,0,0,9302.492198141842528853549694944573,8813.259659573132851361301377504621,9296.623222645396143245846015778343,0.00010467,0.000691407746549449,0.12041324,1.779234499987261695,0.0996409,2.105195178173110252,5681733402531485968589655594170,885283102397952506485705055302135442265178,100245,0,0x1c1405ac8d08309a38d8fda1fa3247d57eda2575,250680,264180,0.12030857,1.778543092240712246,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12928244,,,,,,,,,,16149991318382,0.0996409,2.105195178173110252,8813.259659573132851361301377504621,0xc7b5b92bc43b4aaf1df4cbcea7988a5ea7047d34df96830f1c8e4d7086f52633#50200,1627665186
12948047,0.00010467,0.000691407746549449,0.0996409,2.105195178173110252,5681733402531485968589655594170,885283102397952506485705055302135442265178,100245#12948047,0,0x1c1405ac8d08309a38d8fda1fa3247d57eda2575,0.12030857,1.778543092240712246,9302.492198141842528853549694944573,8813.259659573132851361301377504621,9296.623222645396143245846015778343,0.00010467,0.000691407746549449,0.12041324,1.779234499987261695,0.0996409,2.105195178173110252,5681733402531485968589655594170,885283102397952506485705055302135442265178,100245,0,0x1c1405ac8d08309a38d8fda1fa3247d57eda2575,250680,264180,0.12030857,1.778543092240712246,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12948047,16149991318382,0.12030857,1.778543092240712246,9296.623222645396143245846015778343,0x8128d74ed26333d768de7cecd9d7b601973dc6fceeca3ea7d415c734e48aeacd#51672,0.12041324,1.779234499987261695,9302.492198141842528853549694944573,0x8128d74ed26333d768de7cecd9d7b601973dc6fceeca3ea7d415c734e48aeacd#51673,,,,,,
12928638,0,0,0.21785724,3.842710281475624233,4724745711711145985203803223744,772100987528321122375477720677745593131184,100281#12928638,208038206334971,0x09d364bb4745c37fdd2acc1f39b842e5089193ff,0,0,18039.02339672248099304287089416805,17523.22259658990941044843442702362,17969.2346928382272704310706645682,0.0012334,0.008273515597226674,0.46103959,0.008273515597226674,0.21785724,3.842710281475624233,4926490863383146245446288871509,785633749225220738739188565665527103553518,100281,0,0x09d364bb4745c37fdd2acc1f39b842e5089193ff,257460,259260,0.45980619,0,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12928638,,,,,,,,,,208038206334971,0.21785724,3.842710281475624233,17523.22259658990941044843442702362,0x1a6418575c8d28c71f356f0f0164e1719386fbe192f130059a646251fc41983c#50210,1627670457
12948094,0.0012334,0.008273515597226674,0.21785724,3.842710281475624233,4926490863383146245446288871509,785633749225220738739188565665527103553518,100281#12948094,0,0x09d364bb4745c37fdd2acc1f39b842e5089193ff,0.45980619,0,18039.02339672248099304287089416805,17523.22259658990941044843442702362,17969.2346928382272704310706645682,0.0012334,0.008273515597226674,0.46103959,0.008273515597226674,0.21785724,3.842710281475624233,4926490863383146245446288871509,785633749225220738739188565665527103553518,100281,0,0x09d364bb4745c37fdd2acc1f39b842e5089193ff,257460,259260,0.45980619,0,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12948094,208038206334971,0.45980619,0,17969.2346928382272704310706645682,0xe02cfed666c33707c9153851cebdaa7f775eb8717868f6c802a767c6b2f3f00e#51685,0.46103959,0.008273515597226674,18039.02339672248099304287089416805,0xe02cfed666c33707c9153851cebdaa7f775eb8717868f6c802a767c6b2f3f00e#51686,,,,,,
12929325,0,0,1.22457949,20.685130015744173045,671252447494838903725261354099,111612312269508761589740483174471980779874,100342#12929325,171873521117494,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12929325,,,,,,,,,,171873521117494,1.22457949,20.685130015744173045,100467.6656842790252043095620009205,0x978a86bea63dbf4aea2858409463e4e5c6a08bcc2f4ae9aad91c79abc8722abf#50243,1627680098
12929340,0,0,1.63504809,27.61860916325177243,671252447494838903725261354099,111612312269508761589740483174471980779874,100342#12929340,229484059401267,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12929340,,,,,,,,,,57610538283773,0.4104686,6.933479147507599385,33675.9045986423133146987085534924,0x11117c52cec8c8fe14a4c41b3f19f94af78dc8fc256c3889cc4b2beab2f3e214#50244,1627680307
12971049,0.00368264,0.037676994845363778,1.63504809,27.61860916325177243,1217320606296997724834558303342,167480319040429598472075199119623719210006,100342#12971049,229484059401267,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12971049,0,0,0,0,0x988e71d21d46192966bf637478194d074608c10d4c70d2ebe96df7fb1fd16b2c#53570,0.00368264,0.037676994845363778,253.4732409328686062556484071341118,0x988e71d21d46192966bf637478194d074608c10d4c70d2ebe96df7fb1fd16b2c#53571,,,,,,
12984388,0.00478077,0.049546853224832914,1.63504809,27.61860916325177243,1380153723444433513506630415343,185081121095789233716294070139706451166826,100342#12984388,229484059401267,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,12984388,0,0,0,0,0x1dc3d211bb7f4053afd122cd43b2b25411b7822bace99132884da6c2b43531b0#54348,0.00109813,0.011869858379469136,85.8698126584713211066680527962146,0x1dc3d211bb7f4053afd122cd43b2b25411b7822bace99132884da6c2b43531b0#54349,,,,,,
13229724,0.01597327,0.201826007210108992,1.63504809,27.61860916325177243,3039794302937592270940762318403,410882909185222482973494979389813478686879,100342#13229724,229484059401267,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,13229724,0,0,0,0,0xa947714bef52979df00c2b88b2e0695ab9062c7c7726178e67815b35518d9d22#62949,0.0111925,0.152279153985276078,1044.468411888972855617001889512628,0xa947714bef52979df00c2b88b2e0695ab9062c7c7726178e67815b35518d9d22#62950,,,,,,
13229747,0.01597327,0.201826007210108992,2.80890054,37.732936300806090729,3039794302937592270940762318403,410882909185222482973494979389813478686879,100342#13229747,351895576557517,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,13229747,,,,,,,,,,122411517156250,1.17385245,10.114327137554318299,89860.07433839891479238615951532746,0x550460ad0eefcb634d77d4526f1c79ee874a2042c7ddeeade317d9d9835fa74d#62955,1631701368
13649900,0.04297246,0.596991571394079535,2.80890054,37.732936300806090729,5650611569950632820298636784930,793007273525422923577441121942593797155140,100342#13649900,351895576557517,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,13649900,0,0,0,0,0x221890cc2f8a61369fd0e5266a1e0f99d528b7e1537095bb42724a986da83448#77534,0.02699919,0.395165564183970543,3271.512405024920541919419836242866,0x221890cc2f8a61369fd0e5266a1e0f99d528b7e1537095bb42724a986da83448#77535,,,,,,
13707749,0.04600862,0.631843206024358157,2.80890054,37.732936300806090729,5944207904946813340521900170418,826708739281462481403412869491989888450407,100342#13707749,351895576557517,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,13707749,0,0,0,0,0x2ecac8dc55eec71201284ce1e6a89b482408e8e6c76330a7f3996cd6be3ece0f#78962,0.00303616,0.034851634630278622,325.0746953994079944963710181567486,0x2ecac8dc55eec71201284ce1e6a89b482408e8e6c76330a7f3996cd6be3ece0f#78963,,,,,,
13827564,0.05738578,0.751354482632811059,2.80890054,37.732936300806090729,7044377857002514514490425495554,942275921102573731060967346201289037732512,100342#13827564,351895576557517,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,13827564,0,0,0,0,0x1fc9a2070aa72b8745212c34fe521f25af66328673785cc69d1f5315133783d3#83361,0.01137716,0.119511276608452902,995.204496708944553027214833183044,0x1fc9a2070aa72b8745212c34fe521f25af66328673785cc69d1f5315133783d3#83362,,,,,,
14034421,0.06488584,0.869534141879869068,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342#14034421,351895576557517,0x9a0081f929816d010f357727f5bef6e66aa51881,0,0,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,14034421,0,0,0,0,0x53d077ce495f78c0f756b050e898b010501abb5baf03b71ad6f374f157ca1c03#88240,0.00750006,0.118179659247058009,679.7590943803021179884070827781845,0x53d077ce495f78c0f756b050e898b010501abb5baf03b71ad6f374f157ca1c03#88241,,,,,,
14034424,0.06488584,0.869534141879869068,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342#14034424,0,0x9a0081f929816d010f357727f5bef6e66aa51881,3.52644693,26.996399139419934061,237654.6889829786476069185644751452,224003.6446213202533113944300697404,230999.3268259847596165078333553414,0.06488584,0.869534141879869068,3.59133277,27.865933281299803129,2.80890054,37.732936300806090729,7769633124703518214098578044319,1056555431416127948400683271266687838230256,100342,0,0x9a0081f929816d010f357727f5bef6e66aa51881,251580,265440,3.52644693,26.996399139419934061,40738901950759905516233559855891,6298862571616674089511042723272084572772106,14034424,351895576557517,3.52644693,26.996399139419934061,230999.3268259847596165078333553414,0xd3cf43e4180c8b10f6ca6674626d8001d01214e8535c3b63b02639d80980b2d6#88242,3.52644693,26.996399139419934061,230999.3268259847596165078333553414,0xd3cf43e4180c8b10f6ca6674626d8001d01214e8535c3b63b02639d80980b2d6#88243,,,,,,
